"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2009",48871.8310498626,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2010",51245.521994112,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2011",52551.8961800866,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2012",52362.683688825,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2013",54276.7494064976,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2014",56610.2280873431,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2015",59050.7582997948,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2016",61753.6710430479,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2017",62867.6699037938,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2018",64833.9434334624,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2019",66327.2182691705,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2020",65455.7241848052,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2021",68570.1425039247,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2022",70485.359022254,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2023",72532.61,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2024",74483.75,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2025",76230.71,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2026",77819.27,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2027",79336.92,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2028",80847.76,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2029",82358.29,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2030",83871.23,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2031",85387.77,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2032",86911.07,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2033",88445.4,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2034",89992.97,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2035",91553.59,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2036",93126.19,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2037",94716.23,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2038",96323.36,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2039",97943.79,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2040",99571.66,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2041",101202.1,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2042",102834.6,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2043",104469.5,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2044",106105.6,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2045",107740.8,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2046",109373.9,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2047",111008.3,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2048",112648.1,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2049",114295.9,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2050",115953.2,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2051",117622.3,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2052",119309.8,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2053",121021.8,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2054",122762.7,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2055",124534.9,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2056",126341.1,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2057",128185.4,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2058",130071.7,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2059",132000.3,
"LUX","GDPLTFORECAST","TOT","MLN_USD","A","2060",133968.2,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1990",1191563.80488514,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1991",1241533.22998446,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1992",1285847.82293697,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1993",1310915.33967806,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1994",1375688.72445625,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1995",1289140.97098978,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1996",1376457.8238998,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1997",1470701.85798205,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1998",1546647.80143306,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","1999",1589235.58759498,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2000",1667782.82060342,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2001",1661038.47179909,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2002",1660376.63956853,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2003",1684392.04002635,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2004",1750430.15942031,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2005",1790826.71025739,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2006",1871325.76589833,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2007",1914206.180218,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2008",1936096.74660705,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2009",1833759.62626886,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2010",1927613.61080059,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2011",1998222.24988488,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2012",2071003.95208222,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2013",2099047.25050867,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2014",2158865.33778313,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2015",2229960.04412044,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2016",2288619.86639687,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2017",2336981.35920488,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2018",2388277.91455317,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2019",2386975.63621941,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2020",2190301.41655297,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2021",2299481.04046711,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2022",2372532.89558018,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2023",2485282,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2024",2592371,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2025",2687380,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2026",2772470,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2027",2850996,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2028",2926182,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2029",2999927,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2030",3073297,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2031",3146855,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2032",3220864,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2033",3295445,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2034",3370625,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2035",3446378,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2036",3522672,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2037",3599450,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2038",3676677,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2039",3754303,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2040",3832268,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2041",3910525,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2042",3989020,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2043",4067706,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2044",4146524,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2045",4225422,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2046",4304370,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2047",4383344,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2048",4462341,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2049",4541342,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2050",4620325,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2051",4699274,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2052",4778128,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2053",4856853,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2054",4935403,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2055",5013762,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2056",5091976,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2057",5170140,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2058",5248448,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2059",5327178,
"MEX","GDPLTFORECAST","TOT","MLN_USD","A","2060",5406676,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1990",517976.028171566,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1991",530672.458981623,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1992",539109.902531004,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1993",545922.844317891,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1994",562345.270627841,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1995",580640.243794835,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1996",599743.154960964,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1997",626771.269361754,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1998",655343.812169586,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","1999",687631.13121786,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2000",717069.097137872,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2001",733789.911162642,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2002",735389.894548356,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2003",736952.841281622,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2004",749928.015188912,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2005",765340.200827219,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2006",793026.333086485,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2007",822917.380721433,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2008",840835.713175325,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2009",809950.848699714,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2010",820491.47998615,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2011",833108.632919785,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2012",824521.067772391,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2013",823839.593367365,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2014",835634.532616675,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2015",851993.622002545,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2016",870237.876997972,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2017",896473.407036394,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2018",917246.030838874,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2019",932197.727431756,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2020",897261.053178435,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2021",921282.099970952,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2022",955683.462678128,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2023",975507.5,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2024",990732.4,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2025",1004239,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2026",1016897,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2027",1028942,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2028",1040642,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2029",1051996,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2030",1063027,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2031",1073785,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2032",1084320,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2033",1094695,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2034",1104986,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2035",1115294,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2036",1125750,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2037",1136464,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2038",1147537,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2039",1159036,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2040",1170991,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2041",1183414,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2042",1196308,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2043",1209650,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2044",1223408,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2045",1237566,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2046",1252136,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2047",1267126,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2048",1282549,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2049",1298387,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2050",1314596,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2051",1331132,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2052",1347946,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2053",1365014,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2054",1382314,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2055",1399834,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2056",1417584,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2057",1435600,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2058",1453924,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2059",1472595,
"NLD","GDPLTFORECAST","TOT","MLN_USD","A","2060",1491645,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1990",83745.6993999914,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1991",81944.9518595196,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1992",82625.4186720481,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1993",86705.2019560329,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1994",92506.521011847,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1995",96532.7420522736,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1996",100126.693155251,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1997",103108.827645191,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1998",103902.454127209,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","1999",108554.825338809,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2000",112962.017266516,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2001",115466.61795121,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2002",121374.307096345,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2003",126950.061210977,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2004",132568.816000015,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2005",135978.694040624,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2006",139651.102514447,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2007",145086.538638913,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2008",144398.527848419,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2009",145069.187489592,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2010",147911.758387161,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2011",150641.169615241,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2012",154636.460346007,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2013",158142.146906783,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2014",163335.421338542,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2015",170221.564425859,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2016",177321.95648741,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2017",184427.629333537,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2018",192415.193203882,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2019",198181.055563257,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2020",195915.598980083,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2021",202781.109451758,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2022",210442.463611356,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2023",216290,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2024",221504.6,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2025",226417.2,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2026",231152.7,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2027",235812.5,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2028",240457.4,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2029",245092.5,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2030",249718.1,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2031",254335.8,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2032",258943,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2033",263542.2,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2034",268139.5,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2035",272745.9,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2036",277375.3,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2037",282033.9,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2038",286734.7,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2039",291492.2,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2040",296321.2,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2041",301234.2,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2042",306234.5,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2043",311318.1,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2044",316478.2,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2045",321709.9,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2046",327012.6,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2047",332379.7,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2048",337808,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2049",343297,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2050",348849.8,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2051",354469.8,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2052",360146.7,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2053",365868.6,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2054",371624.3,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2055",377409.1,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2056",383226.5,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2057",389081.1,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2058",394982.2,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2059",400946,
"NZL","GDPLTFORECAST","TOT","MLN_USD","A","2060",406996.2,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1990",171295.756646159,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1991",176579.783149101,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1992",182891.359104393,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1993",188095.194718966,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1994",197604.174957765,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1995",205815.721926805,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1996",216163.941290436,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1997",227587.455945698,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1998",233560.294527705,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","1999",238261.508401727,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2000",245897.61661664,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2001",250999.508412205,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2002",254629.666972603,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2003",256947.091473047,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2004",267146.358565868,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2005",274160.20392172,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2006",280739.543705418,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2007",289145.576622113,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2008",290522.924259936,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2009",285505.55550418,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2010",287509.313805634,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2011",290331.111341893,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2012",298178.941936788,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2013",301262.419854749,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2014",307195.90038005,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2015",313238.790772586,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2016",316595.286404743,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2017",323950.634336928,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2018",327575.170317796,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2019",330365.628886186,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2020",327835.468097974,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2021",338989.498195427,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2022",351598.480590055,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2023",356989,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2024",361166.5,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2025",365693.5,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2026",370810.6,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2027",376359.6,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2028",382178,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2029",388150.9,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2030",394207,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2031",400305.3,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2032",406414,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2033",412525.1,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2034",418644.4,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2035",424788.6,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2036",430978.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2037",437236.5,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2038",443575.6,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2039",450012.5,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2040",456566.6,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2041",463257.4,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2042",470094.9,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2043",477079.7,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2044",484209.5,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2045",491484.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2046",498907.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2047",506471.7,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2048",514168.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2049",521990.3,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2050",529929.2,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2051",537980.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2052",546147.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2053",554424.4,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2054",562805.9,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2055",571294.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2056",579900.8,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2057",588634.1,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2058",597512.7,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2059",606553.6,
"NOR","GDPLTFORECAST","TOT","MLN_USD","A","2060",615774.2,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1990",416789.194120103,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1991",387549.019734625,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1992",397295.794743456,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1993",412147.944421142,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1994",433962.119288285,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1995",464130.543613554,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1996",493426.606952999,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1997",527900.396459279,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1998",553850.775067689,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","1999",578498.726405804,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","2000",604376.338517818,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","2001",612099.604155912,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","2002",620942.128695794,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","2003",642665.24358039,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","2004",674688.103398001,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","2005",698347.56511807,
"POL","GDPLTFORECAST","TOT","MLN_USD","A","2006",741163.943976885,
